"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49"
"1",0,-0.0136713617991941,-0.0143325972838425,-0.0133901879072695,0,0,0,-0.235209333782756,0.15846608439078,0,0.00460518616731617,0,0,0.0599679637880467,0.0890105741610447,0.0380646030843914,0,0.0298721512258573,0.0268099808203759,0,0,0,0.193500326370421,0,0,0,0.0314989132852744,0,0,0.00502552600212256,0.0463999394855564,0,0,0,0,0,0,0,0,0,0,0,0,-0.152720541037133,0,0,0,-0.192928459849367,0
"2",0,0,0,-0.0167889884448569,0,0,0.0246465956225608,-0.0481311824527638,0.101470861301751,-0.0159896932421825,0,0.230611655640948,-0.111415005298807,0,-0.0970901940359529,0.0146512110541048,0,0.000581731723618403,0,0,0,0,0,0,-0.0418421410775841,-0.00825346726764232,0.0980524981722891,0,0,0,0,0,0,-0.157532286020464,0.0927535679439332,0,0,0,0,-0.0911745974874745,0,0,0,-0.0374955787137654,0,0,0.0493693275645192,0,0.139204144691883
"3",0,0.129673889816586,0,-0.0937414196838315,0.0976798114609403,0,0,-0.224154978006763,0,-0.0900271155950585,0,0,0,-0.120767073221367,0,0.118022656279648,0,0.0212354283503754,-0.0484603890853615,0,0,0,0,0.116574984628992,-0.0278811567767821,-0.00953653903209715,0.10760799653931,0.0188963606280396,-0.071956312702657,-0.0323258714356309,0,0,0.0622155262238137,0,-0.0640271180808029,0,0,0,0,-0.100539182432462,0.0816665056300677,0.0806165157356478,0,0,0.0331280904305898,0,0,0,0
"4",-0.149473303753047,0.112547664536093,-0.00500761882431635,-0.20044483475396,0,0,0,0,0.00869245335176287,-0.0849341795808158,0,0,0,0.216839396833447,-0.0815763546799806,0,0.085490076179245,0.0763101190538119,0,0,0,0,0,0.0123987571857271,0,0.0479364913715006,0,0,0,0,0,0,-0.0421673627087706,0,0,0.0396331539927341,0,0,0.0345998842482866,0,0.10463329797675,-0.0976684911359944,0,0,0.0870079182587573,0,0,0,0
"5",-0.0830296338794098,0,0,0,-0.0362048111420822,0.111430365494885,0.080406433137712,0,0,0,-0.245702584583518,0,-0.0380826023309855,0,0,0.0205670825602487,0.252224751283132,-0.0648873968222256,0,-0.0296053191023127,0,0,0.103984765851538,-0.0517987657234122,0,0,-0.0874650626304521,0,0,-0.108762894386769,0.111190522264949,0,0,-4.12277554940756e-18,0,0,0,0.0306967959638654,0,-0.101097120838411,0,0,0,0,0,0.233112796708215,0,0,0
"6",0,0,-0.0696942188601015,0,-0.128512350557272,-0.0125397405370562,0,0,0.140068244456736,-0.0688725312642154,0.0229095902498998,0,-0.0776950066053474,0,0,0,0,0.0406114229769202,0.114376627881395,0.0400231205355262,0,0,0.144063331019925,0,-0.108840923416173,0,0,0,0,-0.060235872096496,0,0,0,0.198322421996139,0,0,0,-0.101184056083649,0,-0.0286405449155694,0,0,0,0,0,0,0,0,0
"7",-0.0239724184385317,0,0,-0.0572573128122537,-0.0822628344209553,0,0,-0.0201918732960702,0,0,0,0.0900470867788155,0,0,-0.0601304624829499,0.00287071644251874,0.185808947816986,0.0700203577801582,0,0,0,0,0,0,-0.020190043858949,0,0.094448600180039,0,-0.00166716387339378,-0.0848425330362436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106973993747231,0,0.00781342188209416
"8",-0.135078957665138,0.00871525709347139,0.0590520889301857,0,-0.06796596753256,0,0.024653383667708,-0.0219174616893608,0.0229398730185165,0.00776162466422787,0,0.118580772565518,0,0,-0.172314028701966,0,0.0731986355649852,0.268896107475925,0,0,0,0,0,0,-0.0605867857283609,-5.8992584791374e-19,0.223986202234967,0,0,-0.0180039891228299,0,0.0495671701057916,0,0,0,0,0,0,-0.0101671305556904,-0.192668961151597,0,-0.0266693799641934,0,0.0792168157766175,0.0208198110293604,0,0,-0.119444994860862,-3.68703654946087e-20
"9",-0.0332016451331136,0,-0.0997075532848153,0,0,3.6933590376831e-20,0.0327830942472175,0,0,0,-0.00274796437795803,0.108072735557263,-0.0666373904359856,0,0,0,0,0.184710773693261,0.0638897403873,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240587428805216,0,-0.058754940363455,0,-2.68092852168184e-05,-0.14869886341205,0.0740786939658547,2.36374978411718e-18,0,0,0,0,0.0298390123407439,0,-0.0422557157824599,0,0
"10",-0.193072779471725,0,-0.0717823208751885,-0.054114962663107,-0.096588175616425,0.0288481537104816,0.185811047305555,-0.0288176179961551,0,0,0.130950498145416,0.0131703180092843,-0.0155147674277628,0,0,0,0,0,0,0,0,0,0.0508180263282816,0,0,0.0101397932707757,0.110343933875931,0,0,-0.0121932352166983,0,0,0,0,0,-0.0474478225332233,0,0,0,0,0,0,0,0,0,0.164264166930561,0,0,0.0647144224570039
